         338383121 function calls (321309617 primitive calls) in 477.753 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/decimal.py:3644(__format__)
       25    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/publi_400/publi_400.py:30(eval_cleanup_data)
        5    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance/contract.py:929(on_change_with_main_contract)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/loan.py:75(init_increments)
        1    0.000    0.000    0.000    0.000 <string>:7(<Expression u"record.contract.broker.code == 'BFM_port'">)
        1    0.000    0.000    0.000    0.000 <string>:50(<Expression u'record.contract.subscriber and record.contract.subscriber.main_address'>)
        1    0.000    0.000    0.000    0.000 <string>:66(<Expression u'record.contract.subscriber and record.contract.subscriber.main_address'>)
        1    0.000    0.000    0.000    0.000 <string>:58(<Expression u'record.contract.subscriber and record.contract.subscriber.main_address'>)
      682    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/pyson.py:258(<lambda>)
       52    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/astutil.py:53(_new_line)
       31    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1448(params)
       50    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/directives.py:591(__call__)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine/event.py:105(get_targets_and_origin_from_object_and_template)
        4    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/rule_engine.py:67(_re_get_loan_share)
        1    0.000    0.000    0.000    0.000 <string>:74(<Expression u'record.contract.subscriber and record.contract.subscriber.main_address'>)
      356    0.000    0.000    0.000    0.000 {math.isnan}
       12    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/contract.py:603(order_start_date)
      345    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/offered/offered.py:436(init_dict_for_rule_engine)
        8    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:208(<lambda>)
        4    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/offered.py:275(get_rated_instances)
        2    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/loader.py:79(__init__)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:428(_re_years_between)
       63    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/base.py:336(get_directive)
        2    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/eval.py:589(visit_Lambda)
        4    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:851(params)
       20    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/directives.py:584(attach)
      170    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:939(<setcomp>)
       46    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:606(<dictcomp>)
       13    0.000    0.000    0.000    0.000 /usr/lib/python2.7/decimal.py:1582(__float__)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/coog_date.py:142(number_of_years_between)
        4    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/rule_engine.py:89(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:1857(get_final_end_date)
       15    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/process/process_framework.py:85(__getattr__)
      356    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        8    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/account.py:1107(get_period_ids)
       66    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/sre_parse.py:182(__next)
      197    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:868(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:640(get_payment)
        2    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
       48    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/sre_parse.py:201(get)
      177    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1196(<lambda>)
      170    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:54(__str__)
    28/10    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/sre_parse.py:140(getwidth)
        8    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_payment_cog/payment.py:332(get_group_by_clause)
       31    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1195(__gt__)
        3    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement_loan/wizard.py:656(get_methods_for_model)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2many.py:104(set)
       14    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:664(_get_key)
        7    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:618(order_start)
        4    0.000    0.000    0.000    0.000 {open}
      169    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:1897(_get_origin)
       10    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sortedcontainers/sorteddict.py:24(__getitem__)
        6    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       32    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1221(asc)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/invoice.py:214(order_field)
       93    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/sre_parse.py:130(__getitem__)
      3/1    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/intervaltree/node.py:67(init_from_sorted)
       20    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/directives.py:655(__init__)
        2    0.000    0.000    0.000    0.000 {posix.open}
        2    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/posixpath.py:365(abspath)
        3    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/intervaltree/intervaltree.py:269(_add_boundaries)
      340    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:897(<lambda>)
      130    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/fields.py:173(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/astutil.py:551(visit_Lambda)
        2    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/report/report.py:153(_get_records)
        7    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/party_cog/party.py:276(order_last_modification)
        2    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/commission/commission.py:174(order_sequence)
        4    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/binary.py:32(get)
       15    0.000    0.000    0.000    0.000 /usr/lib/python2.7/StringIO.py:54(__init__)
        8    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_payment_sepa_cog/payment.py:806(_table_models)
       11    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/premium_insurance/contract.py:80(get_possible_parent_field)
        8    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_payment_cog/payment.py:340(get_where_clause)
        1    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sortedcontainers/sorteddict.py:335(update)
        3    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/cache.py:16(__init__)
        9    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/protocols/jsonrpc.py:61(__init__)
        4    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_payment/payment.py:243(get_group_by_clause)
        6    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sortedcontainers/sorteddict.py:186(__setitem__)
        3    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/dateutil/rrule.py:1109(__init__)
      169    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1481(<genexpr>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/textwrap.py:374(dedent)
        2    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/offered.py:41(get_is_loan_coverage)
        4    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:821(where)
       12    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/re.py:204(escape)
        2    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/core.py:222(serialize)
        3    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/intervaltree/node.py:35(__init__)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine/event.py:91(build_context)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ConfigParser.py:158(__init__)
      338    0.000    0.000    0.000    0.000 /usr/lib/python2.7/StringIO.py:38(_complain_ifclosed)
        4    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/filelock.py:286(release)
        4    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement_loan/wizard.py:908(get_methods_for_model)
      170    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:57(params)
        2    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine/report_engine.py:556(get_publishing_context)
       24    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/sre_parse.py:257(_escape)
        1    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/encodings/__init__.py:71(search_function)
        7    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/utils.py:312(__getitem__)
       88    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/party_cog/party.py:951(menu_order)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/premium_insurance/offered.py:86(get_not_rated_line)
       10    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sortedcontainers/sortedlist.py:581(__getitem__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/decimal.py:6143(_format_number)
        2    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/utils.py:55(safe_open)
        1    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/genericpath.py:26(isfile)
        4    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/astutil.py:699(_process_slice)
       50    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/sre_parse.py:195(match)
       52    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/eval.py:495(__init__)
       14    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/astutil.py:677(visit_Num)
        5    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sortedcontainers/sortedlist.py:120(add)
       16    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelsql.py:121(__table_history__)
        1    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sortedcontainers/sortedlist.py:174(update)
      124    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1368(partition)
        8    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/coog_string.py:149(selection_as_string)
        1    0.000    0.000    0.000    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:360(init_increments)
        3    0.000    0.000    0.000    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:196(__or__)
